source_question_index,id,variant_index,variant_id,is_original,question,source,outcome,resolved_at,paraphrase_method
21,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e,0,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e::0,True,"According to Wikipedia, will a vaccine have been developed for Fatal familial insomnia (FFI) by {resolution_date}?",wikipedia,0,2025-12-23,original
21,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e,1,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e::1,False,"Using Wikipedia as the source, will there be a developed vaccine for Fatal familial insomnia (FFI) by {resolution_date}?",wikipedia,0,2025-12-23,wiki_vaccine
21,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e,2,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e::2,False,Will Wikipedia document that a vaccine exists for Fatal familial insomnia (FFI) by {resolution_date}?,wikipedia,0,2025-12-23,wiki_vaccine
21,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e,3,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e::3,False,Will Wikipedia indicate that a vaccine has been developed for Fatal familial insomnia (FFI) no later than {resolution_date}?,wikipedia,0,2025-12-23,wiki_vaccine
21,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e,4,e38d9036894c7574f34ae300dbac617e07c4b132111d06d5c0b2768b49c4612e::4,False,"As recorded on Wikipedia, has a vaccine for Fatal familial insomnia (FFI) been developed by {resolution_date}?",wikipedia,0,2025-12-23,wiki_vaccine
22,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b,0,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b::0,True,"According to Wikipedia, will a vaccine have been developed for Bubonic plague by {resolution_date}?",wikipedia,0,2025-12-23,original
22,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b,1,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b::1,False,"Using Wikipedia as the source, will there be a developed vaccine for Bubonic plague by {resolution_date}?",wikipedia,0,2025-12-23,wiki_vaccine
22,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b,2,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b::2,False,Will Wikipedia document that a vaccine exists for Bubonic plague by {resolution_date}?,wikipedia,0,2025-12-23,wiki_vaccine
22,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b,3,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b::3,False,Will Wikipedia indicate that a vaccine has been developed for Bubonic plague no later than {resolution_date}?,wikipedia,0,2025-12-23,wiki_vaccine
22,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b,4,e2b3905701cc6e48e39c4b858b0ab42ffa7f5db8a6e0830c06fc94daf49cfb4b::4,False,"As recorded on Wikipedia, has a vaccine for Bubonic plague been developed by {resolution_date}?",wikipedia,0,2025-12-23,wiki_vaccine
23,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c,0,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c::0,True,"According to Wikipedia, will Alina Kashlinskaya have an Elo rating on {resolution_date} that's at least 1% higher than on {forecast_due_date}?",wikipedia,0,2025-12-23,original
23,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c,1,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c::1,False,"Using Wikipedia, will Alina Kashlinskaya's Elo rating on {resolution_date} be at least 1% above their Elo rating on {forecast_due_date}?",wikipedia,0,2025-12-23,wiki_elo
23,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c,2,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c::2,False,"On Wikipedia, is Alina Kashlinskaya's {resolution_date} Elo rating at least 101% of their {forecast_due_date} Elo rating?",wikipedia,0,2025-12-23,wiki_elo
23,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c,3,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c::3,False,Will Wikipedia show Alina Kashlinskaya's {resolution_date} Elo rating as 1% or more above the rating listed for {forecast_due_date}?,wikipedia,0,2025-12-23,wiki_elo
23,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c,4,e03302c1f15124763fbe6535f046fce38d6cf3912e9b7b11889f9bcc523f597c::4,False,"By Wikipedia's record, is Alina Kashlinskaya's Elo rating on {resolution_date} no less than 1% higher than it was on {forecast_due_date}?",wikipedia,0,2025-12-23,wiki_elo
24,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968,0,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968::0,True,"According to Wikipedia, will Leinier Domínguez have a FIDE ranking on {resolution_date} as high or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-12-23,original
24,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968,1,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968::1,False,"Using Wikipedia as the source, will Leinier Domínguez's FIDE ranking on {resolution_date} be as high as or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
24,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968,2,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968::2,False,"According to Wikipedia, is Leinier Domínguez ranked at least as highly by FIDE on {resolution_date} as they were on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
24,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968,3,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968::3,False,Will Wikipedia show Leinier Domínguez with a FIDE ranking on {resolution_date} that matches or exceeds their ranking on {forecast_due_date}?,wikipedia,1,2025-12-23,wiki_fide_rank
24,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968,4,dfa2dc6d7511437365132459a03e4d7bc10632ffd78c145fb98496699647f968::4,False,"By Wikipedia's record, does Leinier Domínguez's FIDE ranking on {resolution_date} stand as high or higher than the ranking recorded on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
25,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d,0,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d::0,True,"According to Wikipedia, will Wei Yi have an Elo rating on {resolution_date} that's at least 1% higher than on {forecast_due_date}?",wikipedia,0,2025-12-23,original
25,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d,1,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d::1,False,"Using Wikipedia, will Wei Yi's Elo rating on {resolution_date} be at least 1% above their Elo rating on {forecast_due_date}?",wikipedia,0,2025-12-23,wiki_elo
25,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d,2,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d::2,False,"On Wikipedia, is Wei Yi's {resolution_date} Elo rating at least 101% of their {forecast_due_date} Elo rating?",wikipedia,0,2025-12-23,wiki_elo
25,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d,3,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d::3,False,Will Wikipedia show Wei Yi's {resolution_date} Elo rating as 1% or more above the rating listed for {forecast_due_date}?,wikipedia,0,2025-12-23,wiki_elo
25,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d,4,dadd517a58009c84362694393623ebcca9e7339eab40e7fc61947c22d9cd4e3d::4,False,"By Wikipedia's record, is Wei Yi's Elo rating on {resolution_date} no less than 1% higher than it was on {forecast_due_date}?",wikipedia,0,2025-12-23,wiki_elo
26,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,0,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936::0,True,"According to Wikipedia, will Nodirbek Abdusattorov have an Elo rating on {resolution_date} that's at least 1% higher than on {forecast_due_date}?",wikipedia,0,2025-12-23,original
26,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,1,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936::1,False,"Using Wikipedia, will Nodirbek Abdusattorov's Elo rating on {resolution_date} be at least 1% above their Elo rating on {forecast_due_date}?",wikipedia,0,2025-12-23,wiki_elo
26,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,2,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936::2,False,"On Wikipedia, is Nodirbek Abdusattorov's {resolution_date} Elo rating at least 101% of their {forecast_due_date} Elo rating?",wikipedia,0,2025-12-23,wiki_elo
26,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,3,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936::3,False,Will Wikipedia show Nodirbek Abdusattorov's {resolution_date} Elo rating as 1% or more above the rating listed for {forecast_due_date}?,wikipedia,0,2025-12-23,wiki_elo
26,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936,4,d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936::4,False,"By Wikipedia's record, is Nodirbek Abdusattorov's Elo rating on {resolution_date} no less than 1% higher than it was on {forecast_due_date}?",wikipedia,0,2025-12-23,wiki_elo
27,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5,0,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5::0,True,"According to Wikipedia, will Magnus Carlsen have a FIDE ranking on {resolution_date} as high or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-12-23,original
27,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5,1,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5::1,False,"Using Wikipedia as the source, will Magnus Carlsen's FIDE ranking on {resolution_date} be as high as or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
27,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5,2,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5::2,False,"According to Wikipedia, is Magnus Carlsen ranked at least as highly by FIDE on {resolution_date} as they were on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
27,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5,3,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5::3,False,Will Wikipedia show Magnus Carlsen with a FIDE ranking on {resolution_date} that matches or exceeds their ranking on {forecast_due_date}?,wikipedia,1,2025-12-23,wiki_fide_rank
27,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5,4,c907f6c2f20d03900179318b2eb8027873677867b8b7f9d2d5766809237502d5::4,False,"By Wikipedia's record, does Magnus Carlsen's FIDE ranking on {resolution_date} stand as high or higher than the ranking recorded on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
28,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb,0,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb::0,True,"According to Wikipedia, will Leinier Dominguez have a FIDE ranking on {resolution_date} as high or higher than their ranking on {forecast_due_date}?",wikipedia,0,2025-12-23,original
28,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb,1,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb::1,False,"Using Wikipedia as the source, will Leinier Dominguez's FIDE ranking on {resolution_date} be as high as or higher than their ranking on {forecast_due_date}?",wikipedia,0,2025-12-23,wiki_fide_rank
28,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb,2,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb::2,False,"According to Wikipedia, is Leinier Dominguez ranked at least as highly by FIDE on {resolution_date} as they were on {forecast_due_date}?",wikipedia,0,2025-12-23,wiki_fide_rank
28,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb,3,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb::3,False,Will Wikipedia show Leinier Dominguez with a FIDE ranking on {resolution_date} that matches or exceeds their ranking on {forecast_due_date}?,wikipedia,0,2025-12-23,wiki_fide_rank
28,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb,4,c8cc0816ce50a7fc018eccb7e6ed19628dc1f56e1cda26aca4b8f09c4edc7beb::4,False,"By Wikipedia's record, does Leinier Dominguez's FIDE ranking on {resolution_date} stand as high or higher than the ranking recorded on {forecast_due_date}?",wikipedia,0,2025-12-23,wiki_fide_rank
29,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb,0,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb::0,True,"According to Wikipedia, will Rūta Meilutytė still hold the world record for 50m breaststroke in long course (50 metres) swimming pools on {resolution_date}?",wikipedia,1,2025-12-23,original
29,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb,1,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb::1,False,"Using Wikipedia as the source, will Rūta Meilutytė remain the world-record holder for 50m breaststroke in long course (50 metres) swimming pools on {resolution_date}?",wikipedia,1,2025-12-23,wiki_record
29,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb,2,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb::2,False,"According to Wikipedia, does Rūta Meilutytė still possess the 50m breaststroke in long course (50 metres) swimming pools world record on {resolution_date}?",wikipedia,1,2025-12-23,wiki_record
29,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb,3,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb::3,False,Will Wikipedia list Rūta Meilutytė as continuing to hold the world record for 50m breaststroke in long course (50 metres) swimming pools as of {resolution_date}?,wikipedia,1,2025-12-23,wiki_record
29,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb,4,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb::4,False,"By Wikipedia's record on {resolution_date}, is Rūta Meilutytė still the holder of the world record for 50m breaststroke in long course (50 metres) swimming pools?",wikipedia,1,2025-12-23,wiki_record
30,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,0,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f::0,True,"According to Wikipedia, will Viswanathan Anand have a FIDE ranking on {resolution_date} as high or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-12-23,original
30,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,1,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f::1,False,"Using Wikipedia as the source, will Viswanathan Anand's FIDE ranking on {resolution_date} be as high as or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
30,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,2,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f::2,False,"According to Wikipedia, is Viswanathan Anand ranked at least as highly by FIDE on {resolution_date} as they were on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
30,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,3,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f::3,False,Will Wikipedia show Viswanathan Anand with a FIDE ranking on {resolution_date} that matches or exceeds their ranking on {forecast_due_date}?,wikipedia,1,2025-12-23,wiki_fide_rank
30,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f,4,c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f::4,False,"By Wikipedia's record, does Viswanathan Anand's FIDE ranking on {resolution_date} stand as high or higher than the ranking recorded on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
31,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8,0,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8::0,True,"According to Wikipedia, will a vaccine have been developed for Clostridium difficile colitis by {resolution_date}?",wikipedia,0,2025-12-23,original
31,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8,1,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8::1,False,"Using Wikipedia as the source, will there be a developed vaccine for Clostridium difficile colitis by {resolution_date}?",wikipedia,0,2025-12-23,wiki_vaccine
31,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8,2,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8::2,False,Will Wikipedia document that a vaccine exists for Clostridium difficile colitis by {resolution_date}?,wikipedia,0,2025-12-23,wiki_vaccine
31,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8,3,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8::3,False,Will Wikipedia indicate that a vaccine has been developed for Clostridium difficile colitis no later than {resolution_date}?,wikipedia,0,2025-12-23,wiki_vaccine
31,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8,4,c297ed27bcbef8b147435e5bb1129d39ff9cb6c8a98254a71450e3c615bb43c8::4,False,"As recorded on Wikipedia, has a vaccine for Clostridium difficile colitis been developed by {resolution_date}?",wikipedia,0,2025-12-23,wiki_vaccine
32,c28f340263644425dd87c3cf915351620e452358d2118a20e27fb20ba76cfa64,0,c28f340263644425dd87c3cf915351620e452358d2118a20e27fb20ba76cfa64::0,True,"According to Wikipedia, will Nana Dzagnidze have a FIDE ranking on {resolution_date} as high or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-12-23,original
32,c28f340263644425dd87c3cf915351620e452358d2118a20e27fb20ba76cfa64,1,c28f340263644425dd87c3cf915351620e452358d2118a20e27fb20ba76cfa64::1,False,"Using Wikipedia as the source, will Nana Dzagnidze's FIDE ranking on {resolution_date} be as high as or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
32,c28f340263644425dd87c3cf915351620e452358d2118a20e27fb20ba76cfa64,2,c28f340263644425dd87c3cf915351620e452358d2118a20e27fb20ba76cfa64::2,False,"According to Wikipedia, is Nana Dzagnidze ranked at least as highly by FIDE on {resolution_date} as they were on {forecast_due_date}?",wikipedia,1,2025-12-23,wiki_fide_rank
32,c28f340263644425dd87c3cf915351620e452358d2118a20e27fb20ba76cfa64,3,c28f340263644425dd87c3cf915351620e452358d2118a20e27fb20ba76cfa64::3,False,Will Wikipedia show Nana Dzagnidze with a FIDE ranking on {resolution_date} that matches or exceeds their ranking on {forecast_due_date}?,wikipedia,1,2025-12-23,wiki_fide_rank
